,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_impurity_decrease,param_max_features,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
70,0,10,8.109675979614257,1.1349504169976552,0.5532065868377686,0.19907285454438275,0.18,0.29,17,"{'min_impurity_decrease': 0.18, 'max_features': 0.29, 'max_depth': 17}",0.38665934246908484,,,,,,,180,0.9325053893811664,0.869714280399397,0.869714280399397,0.9355944739328027,0.9479297306630206,0.9110916309551568,0.034176466265632706
71,0,10,6.985680389404297,0.2977140269598279,0.3914180278778076,0.004773701993871387,0.21,0.27,17,"{'min_impurity_decrease': 0.21, 'max_features': 0.27, 'max_depth': 17}",0.38665934246908484,,,,,,,169,0.9325053893811664,0.869714280399397,0.869714280399397,0.9355944739328027,0.9479297306630206,0.9110916309551568,0.034176466265632706
72,0,10,6.554051685333252,0.07662975614667074,0.41538434028625487,0.05145485092077705,0.19,0.36,9,"{'min_impurity_decrease': 0.19, 'max_features': 0.36, 'max_depth': 9}",0.3667663474829953,,,,,,,156,0.9379443265417291,0.8649032794564937,0.8649032794564937,0.9346241266247445,0.9463220225346163,0.9097394069228155,0.03680655154372991
73,0,10,6.570205354690552,0.12733465466203645,0.4242910861968994,0.04756191208855234,0.16,0.47,16,"{'min_impurity_decrease': 0.16, 'max_features': 0.47, 'max_depth': 16}",0.3667663474829953,,,,,,,147,0.9379443265417291,0.8649032794564937,0.8649032794564937,0.9346241266247445,0.9463220225346163,0.9097394069228155,0.03680655154372991
74,0,10,6.5563802242279055,0.04894917026733226,0.3868083953857422,0.006835228854846841,0.08,sqrt,17,"{'min_impurity_decrease': 0.08, 'max_features': 'sqrt', 'max_depth': 17}",0.3667663474829953,,,,,,,148,0.9379443265417291,0.8649032794564937,0.8649032794564937,0.9346241266247445,0.9463220225346163,0.9097394069228155,0.03680655154372991
75,0,10,6.556898927688598,0.1340116743277532,0.38998613357543943,0.007296482678320276,0.11,0.41,24,"{'min_impurity_decrease': 0.11, 'max_features': 0.41, 'max_depth': 24}",0.3667663474829953,,,,,,,149,0.9379443265417291,0.8649032794564937,0.8649032794564937,0.9346241266247445,0.9463220225346163,0.9097394069228155,0.03680655154372991
76,0,10,6.610943746566773,0.2440247307511418,0.42654128074645997,0.06320801663596241,0.19,0.61,15,"{'min_impurity_decrease': 0.19, 'max_features': 0.61, 'max_depth': 15}",0.3655798870529613,,,,,,,150,0.9363578377584003,0.8618981966798501,0.8618981966798501,0.9419153311333648,0.9468835940105906,0.9097906312524111,0.03924556349124569
77,0,10,6.918438291549682,0.16019950329939678,0.4049978733062744,0.009631410388470653,0.15,0.25,18,"{'min_impurity_decrease': 0.15, 'max_features': 0.25, 'max_depth': 18}",0.38665934246908484,,,,,,,151,0.9325053893811664,0.869714280399397,0.869714280399397,0.9355944739328027,0.9479297306630206,0.9110916309551568,0.034176466265632706
78,0,10,6.683222341537475,0.03613979148630546,0.3979976177215576,0.006270756641129505,0.15,0.61,12,"{'min_impurity_decrease': 0.15, 'max_features': 0.61, 'max_depth': 12}",0.3655798870529613,,,,,,,152,0.9363578377584003,0.8618981966798501,0.8618981966798501,0.9419153311333648,0.9468835940105906,0.9097906312524111,0.03924556349124569
79,0,10,6.699100589752197,0.11097617192281584,0.43075852394104003,0.058089365120680414,0.1,0.51,6,"{'min_impurity_decrease': 0.1, 'max_features': 0.51, 'max_depth': 6}",0.3655798870529613,,,,,,,153,0.9363578377584003,0.8618981966798501,0.8618981966798501,0.9419153311333648,0.9468835940105906,0.9097906312524111,0.03924556349124569
80,0,10,6.759297895431518,0.17516297480105278,0.44486355781555176,0.0635852019848631,0.19,0.46,11,"{'min_impurity_decrease': 0.19, 'max_features': 0.46, 'max_depth': 11}",0.3667663474829953,,,,,,,154,0.9379443265417291,0.8649032794564937,0.8649032794564937,0.9346241266247445,0.9463220225346163,0.9097394069228155,0.03680655154372991
81,0,10,6.673097372055054,0.08734258802348716,0.4021404266357422,0.010365041639594605,0.25,0.33,6,"{'min_impurity_decrease': 0.25, 'max_features': 0.33, 'max_depth': 6}",0.38665934246908484,,,,,,,155,0.9325053893811664,0.869714280399397,0.869714280399397,0.9355944739328027,0.9479297306630206,0.9110916309551568,0.034176466265632706
82,0,10,6.730644798278808,0.10157145922929511,0.4250142574310303,0.0539510128035918,0.23,0.49,14,"{'min_impurity_decrease': 0.23, 'max_features': 0.49, 'max_depth': 14}",0.3667663474829953,,,,,,,157,0.9379443265417291,0.8649032794564937,0.8649032794564937,0.9346241266247445,0.9463220225346163,0.9097394069228155,0.03680655154372991
83,0,10,6.680520248413086,0.17492707453840917,0.3923901081085205,0.0062551567924840085,0.24,0.38,23,"{'min_impurity_decrease': 0.24, 'max_features': 0.38, 'max_depth': 23}",0.3667663474829953,,,,,,,167,0.9379443265417291,0.8649032794564937,0.8649032794564937,0.9346241266247445,0.9463220225346163,0.9097394069228155,0.03680655154372991
84,0,10,8.212003135681153,2.9009816218738345,0.46654634475708007,0.12003203156462797,0.2,0.53,6,"{'min_impurity_decrease': 0.2, 'max_features': 0.53, 'max_depth': 6}",0.3655798870529613,,,,,,,158,0.9363578377584003,0.8618981966798501,0.8618981966798501,0.9419153311333648,0.9468835940105906,0.9097906312524111,0.03924556349124569
85,0,10,12.528055572509766,2.4986231400182977,0.7359931468963623,0.4672483296408919,0.15,0.49,24,"{'min_impurity_decrease': 0.15, 'max_features': 0.49, 'max_depth': 24}",0.3667663474829953,,,,,,,159,0.9379443265417291,0.8649032794564937,0.8649032794564937,0.9346241266247445,0.9463220225346163,0.9097394069228155,0.03680655154372991
86,0,10,10.919372797012329,2.2252545998645723,0.7098798274993896,0.28941582157905754,0.19,0.64,9,"{'min_impurity_decrease': 0.19, 'max_features': 0.64, 'max_depth': 9}",0.3655798870529613,,,,,,,160,0.9363578377584003,0.8618981966798501,0.8618981966798501,0.9419153311333648,0.9468835940105906,0.9097906312524111,0.03924556349124569
87,0,10,6.536899089813232,0.028428882047346768,0.4138820648193359,0.0457942805768375,0.18,0.57,16,"{'min_impurity_decrease': 0.18, 'max_features': 0.57, 'max_depth': 16}",0.3655798870529613,,,,,,,161,0.9363578377584003,0.8618981966798501,0.8618981966798501,0.9419153311333648,0.9468835940105906,0.9097906312524111,0.03924556349124569
88,0,10,6.568164587020874,0.12372840515915214,0.4077176570892334,0.02309751617103476,0.08,0.65,9,"{'min_impurity_decrease': 0.08, 'max_features': 0.65, 'max_depth': 9}",0.3655798870529613,,,,,,,162,0.9363578377584003,0.8618981966798501,0.8618981966798501,0.9419153311333648,0.9468835940105906,0.9097906312524111,0.03924556349124569
89,0,10,9.052931356430054,2.882413482616414,0.46729001998901365,0.09894223131368174,0.07,0.34,23,"{'min_impurity_decrease': 0.07, 'max_features': 0.34, 'max_depth': 23}",0.3667663474829953,,,,,,,163,0.9379443265417291,0.8649032794564937,0.8649032794564937,0.9346241266247445,0.9463220225346163,0.9097394069228155,0.03680655154372991
90,0,10,6.505682563781738,0.08531703665349949,0.4096242904663086,0.05017717430199578,0.04,0.37,21,"{'min_impurity_decrease': 0.04, 'max_features': 0.37, 'max_depth': 21}",0.3667663474829953,,,,,,,164,0.9379443265417291,0.8649032794564937,0.8649032794564937,0.9346241266247445,0.9463220225346163,0.9097394069228155,0.03680655154372991
91,0,10,6.595555114746094,0.1829616682654782,0.41523022651672364,0.05113806564627107,0.16,0.52,24,"{'min_impurity_decrease': 0.16, 'max_features': 0.52, 'max_depth': 24}",0.3655798870529613,,,,,,,165,0.9363578377584003,0.8618981966798501,0.8618981966798501,0.9419153311333648,0.9468835940105906,0.9097906312524111,0.03924556349124569
92,0,10,6.5327574729919435,0.15317670190656243,0.3868239402770996,0.005881556900367355,0.08,0.37,14,"{'min_impurity_decrease': 0.08, 'max_features': 0.37, 'max_depth': 14}",0.3667663474829953,,,,,,,166,0.9379443265417291,0.8649032794564937,0.8649032794564937,0.9346241266247445,0.9463220225346163,0.9097394069228155,0.03680655154372991
93,0,10,6.451397371292114,0.04837051730763508,0.38256540298461916,0.005921999953536135,0.18,0.47,21,"{'min_impurity_decrease': 0.18, 'max_features': 0.47, 'max_depth': 21}",0.3667663474829953,,,,,,,98,0.9379443265417291,0.8649032794564937,0.8649032794564937,0.9346241266247445,0.9463220225346163,0.9097394069228155,0.03680655154372991
94,0,10,6.666293621063232,0.2501069971909189,0.3981572151184082,0.012609484898234024,0.03,0.37,14,"{'min_impurity_decrease': 0.03, 'max_features': 0.37, 'max_depth': 14}",0.3667663474829953,,,,,,,144,0.9379443265417291,0.8649032794564937,0.8649032794564937,0.9346241266247445,0.9463220225346163,0.9097394069228155,0.03680655154372991
95,0,10,6.5016467571258545,0.04887809956950445,0.39190306663513186,0.01835582369136433,0.1,0.27,,"{'min_impurity_decrease': 0.1, 'max_features': 0.27, 'max_depth': None}",0.38665934246908484,,,,,,,192,0.9325053893811664,0.869714280399397,0.869714280399397,0.9355944739328027,0.9479297306630206,0.9110916309551568,0.034176466265632706
96,0,10,9.941165256500245,4.572535826298536,0.5914140224456788,0.27393005242643725,0.2,0.51,10,"{'min_impurity_decrease': 0.2, 'max_features': 0.51, 'max_depth': 10}",0.3655798870529613,,,,,,,88,0.9363578377584003,0.8618981966798501,0.8618981966798501,0.9419153311333648,0.9468835940105906,0.9097906312524111,0.03924556349124569
97,0,10,8.65445671081543,1.8209090294348445,0.5304320335388184,0.07639695606280016,0.17,0.46,24,"{'min_impurity_decrease': 0.17, 'max_features': 0.46, 'max_depth': 24}",0.3667663474829953,,,,,,,67,0.9379443265417291,0.8649032794564937,0.8649032794564937,0.9346241266247445,0.9463220225346163,0.9097394069228155,0.03680655154372991
98,0,10,8.733412313461304,1.6598225799818234,0.5118643760681152,0.08931374359439662,0.23,0.52,22,"{'min_impurity_decrease': 0.23, 'max_features': 0.52, 'max_depth': 22}",0.3655798870529613,,,,,,,68,0.9363578377584003,0.8618981966798501,0.8618981966798501,0.9419153311333648,0.9468835940105906,0.9097906312524111,0.03924556349124569
99,0,10,8.474956750869751,1.6624996546039759,0.43915858268737795,0.07523058831069823,0.2,0.6,15,"{'min_impurity_decrease': 0.2, 'max_features': 0.6, 'max_depth': 15}",0.3655798870529613,,,,,,,69,0.9363578377584003,0.8618981966798501,0.8618981966798501,0.9419153311333648,0.9468835940105906,0.9097906312524111,0.03924556349124569
100,0,10,7.7705412864685055,0.9776566227847769,0.5105489253997803,0.21182806326761397,0.11,0.49,,"{'min_impurity_decrease': 0.11, 'max_features': 0.49, 'max_depth': None}",0.3667663474829953,,,,,,,70,0.9379443265417291,0.8649032794564937,0.8649032794564937,0.9346241266247445,0.9463220225346163,0.9097394069228155,0.03680655154372991
101,0,10,8.641466188430787,1.0122886636167112,0.4421378135681152,0.06779852457302936,0.22,0.38,22,"{'min_impurity_decrease': 0.22, 'max_features': 0.38, 'max_depth': 22}",0.3667663474829953,,,,,,,71,0.9379443265417291,0.8649032794564937,0.8649032794564937,0.9346241266247445,0.9463220225346163,0.9097394069228155,0.03680655154372991
102,0,10,7.267087411880493,1.103919235560964,0.4102207660675049,0.0284888554108166,0.24,0.58,6,"{'min_impurity_decrease': 0.24, 'max_features': 0.58, 'max_depth': 6}",0.3655798870529613,,,,,,,72,0.9363578377584003,0.8618981966798501,0.8618981966798501,0.9419153311333648,0.9468835940105906,0.9097906312524111,0.03924556349124569
103,0,10,9.256391048431396,1.9284543351171517,0.5454585075378418,0.11314042659325842,0.21,0.34,18,"{'min_impurity_decrease': 0.21, 'max_features': 0.34, 'max_depth': 18}",0.3667663474829953,,,,,,,73,0.9379443265417291,0.8649032794564937,0.8649032794564937,0.9346241266247445,0.9463220225346163,0.9097394069228155,0.03680655154372991
104,0,10,9.349786853790283,1.132268835533441,0.4784419536590576,0.041946301214515834,0.2,0.24,23,"{'min_impurity_decrease': 0.2, 'max_features': 0.24, 'max_depth': 23}",0.38665934246908484,,,,,,,74,0.9325053893811664,0.869714280399397,0.869714280399397,0.9355944739328027,0.9479297306630206,0.9110916309551568,0.034176466265632706
105,0,10,11.268903160095215,1.2834918489416425,0.4905561923980713,0.0672451624237853,0.06,sqrt,6,"{'min_impurity_decrease': 0.06, 'max_features': 'sqrt', 'max_depth': 6}",0.3667663474829953,,,,,,,75,0.9379443265417291,0.8649032794564937,0.8649032794564937,0.9346241266247445,0.9463220225346163,0.9097394069228155,0.03680655154372991
106,0,10,9.117948055267334,0.9273841808555252,0.502260160446167,0.080930250319395,0.2,0.46,22,"{'min_impurity_decrease': 0.2, 'max_features': 0.46, 'max_depth': 22}",0.3667663474829953,,,,,,,76,0.9379443265417291,0.8649032794564937,0.8649032794564937,0.9346241266247445,0.9463220225346163,0.9097394069228155,0.03680655154372991
107,0,10,7.723159551620483,1.2318636722748006,0.4658186912536621,0.1064221292919566,0.24,0.49,16,"{'min_impurity_decrease': 0.24, 'max_features': 0.49, 'max_depth': 16}",0.3667663474829953,,,,,,,77,0.9379443265417291,0.8649032794564937,0.8649032794564937,0.9346241266247445,0.9463220225346163,0.9097394069228155,0.03680655154372991
108,0,10,6.584514236450195,0.1108488193909486,0.3863269329071045,0.006771407114135332,0.13,0.31,15,"{'min_impurity_decrease': 0.13, 'max_features': 0.31, 'max_depth': 15}",0.38665934246908484,,,,,,,78,0.9325053893811664,0.869714280399397,0.869714280399397,0.9355944739328027,0.9479297306630206,0.9110916309551568,0.034176466265632706
109,0,10,9.200843334197998,1.8484099317833447,0.5966403007507324,0.3182901020302646,0.08,0.42,19,"{'min_impurity_decrease': 0.08, 'max_features': 0.42, 'max_depth': 19}",0.3667663474829953,,,,,,,79,0.9379443265417291,0.8649032794564937,0.8649032794564937,0.9346241266247445,0.9463220225346163,0.9097394069228155,0.03680655154372991
110,0,10,7.076351356506348,0.35011049314454784,0.4813804626464844,0.15353485658441188,0.09,0.34,13,"{'min_impurity_decrease': 0.09, 'max_features': 0.34, 'max_depth': 13}",0.3667663474829953,,,,,,,81,0.9379443265417291,0.8649032794564937,0.8649032794564937,0.9346241266247445,0.9463220225346163,0.9097394069228155,0.03680655154372991
111,0,10,7.742938613891601,0.9165257299376575,0.5164897918701172,0.06716661713854737,0.17,0.58,16,"{'min_impurity_decrease': 0.17, 'max_features': 0.58, 'max_depth': 16}",0.3655798870529613,,,,,,,95,0.9363578377584003,0.8618981966798501,0.8618981966798501,0.9419153311333648,0.9468835940105906,0.9097906312524111,0.03924556349124569
112,0,10,8.618305778503418,1.0321699445659183,0.4343316078186035,0.0495494016967729,0.09,0.34,8,"{'min_impurity_decrease': 0.09, 'max_features': 0.34, 'max_depth': 8}",0.3667663474829953,,,,,,,82,0.9379443265417291,0.8649032794564937,0.8649032794564937,0.9346241266247445,0.9463220225346163,0.9097394069228155,0.03680655154372991
113,0,10,8.344093418121338,1.455902315119059,0.5047826766967773,0.1125658920951754,0.25,0.24,23,"{'min_impurity_decrease': 0.25, 'max_features': 0.24, 'max_depth': 23}",0.38665934246908484,,,,,,,83,0.9325053893811664,0.869714280399397,0.869714280399397,0.9355944739328027,0.9479297306630206,0.9110916309551568,0.034176466265632706
114,0,10,7.511351251602173,0.6821410276344501,0.4321767330169678,0.06371447870901226,0.03,0.37,15,"{'min_impurity_decrease': 0.03, 'max_features': 0.37, 'max_depth': 15}",0.3667663474829953,,,,,,,84,0.9379443265417291,0.8649032794564937,0.8649032794564937,0.9346241266247445,0.9463220225346163,0.9097394069228155,0.03680655154372991
115,0,10,15.035480070114136,3.6000355258925794,0.6915818214416504,0.24218098687673256,0.23,0.45,6,"{'min_impurity_decrease': 0.23, 'max_features': 0.45, 'max_depth': 6}",0.3667663474829953,,,,,,,85,0.9379443265417291,0.8649032794564937,0.8649032794564937,0.9346241266247445,0.9463220225346163,0.9097394069228155,0.03680655154372991
116,0,10,20.349159049987794,10.079313800759834,1.5223998069763183,0.8625005766729502,0.19,0.27,9,"{'min_impurity_decrease': 0.19, 'max_features': 0.27, 'max_depth': 9}",0.38665934246908484,,,,,,,86,0.9325053893811664,0.869714280399397,0.869714280399397,0.9355944739328027,0.9479297306630206,0.9110916309551568,0.034176466265632706
117,0,10,13.292362451553345,2.3060033163968177,0.7846215248107911,0.2396707636698224,0.23,0.24,11,"{'min_impurity_decrease': 0.23, 'max_features': 0.24, 'max_depth': 11}",0.38665934246908484,,,,,,,87,0.9325053893811664,0.869714280399397,0.869714280399397,0.9355944739328027,0.9479297306630206,0.9110916309551568,0.034176466265632706
118,0,10,12.018863534927368,2.677909775625011,0.768613624572754,0.3900156055640094,0.07,0.59,19,"{'min_impurity_decrease': 0.07, 'max_features': 0.59, 'max_depth': 19}",0.3655798870529613,,,,,,,96,0.9363578377584003,0.8618981966798501,0.8618981966798501,0.9419153311333648,0.9468835940105906,0.9097906312524111,0.03924556349124569
119,0,10,7.464030742645264,0.5529170215939707,0.44341187477111815,0.047360972412994404,0.08,0.41,21,"{'min_impurity_decrease': 0.08, 'max_features': 0.41, 'max_depth': 21}",0.3667663474829953,,,,,,,89,0.9379443265417291,0.8649032794564937,0.8649032794564937,0.9346241266247445,0.9463220225346163,0.9097394069228155,0.03680655154372991
120,0,10,9.274098968505859,2.272497857803202,0.5557258605957032,0.2045483567147008,0.12,0.37,22,"{'min_impurity_decrease': 0.12, 'max_features': 0.37, 'max_depth': 22}",0.3667663474829953,,,,,,,90,0.9379443265417291,0.8649032794564937,0.8649032794564937,0.9346241266247445,0.9463220225346163,0.9097394069228155,0.03680655154372991
121,0,10,7.567491483688355,0.12344783442149028,0.6575156688690186,0.37601594904730057,0.11,0.43,20,"{'min_impurity_decrease': 0.11, 'max_features': 0.43, 'max_depth': 20}",0.3667663474829953,,,,,,,91,0.9379443265417291,0.8649032794564937,0.8649032794564937,0.9346241266247445,0.9463220225346163,0.9097394069228155,0.03680655154372991
122,0,10,7.190831470489502,0.9218160504066781,0.3953871250152588,0.007978253854006459,0.2,0.26,6,"{'min_impurity_decrease': 0.2, 'max_features': 0.26, 'max_depth': 6}",0.38665934246908484,,,,,,,92,0.9325053893811664,0.869714280399397,0.869714280399397,0.9355944739328027,0.9479297306630206,0.9110916309551568,0.034176466265632706
123,0,10,7.52059235572815,0.2908459113606319,0.472014856338501,0.09475130713716291,0.1,0.24,23,"{'min_impurity_decrease': 0.1, 'max_features': 0.24, 'max_depth': 23}",0.38665934246908484,,,,,,,93,0.9325053893811664,0.869714280399397,0.869714280399397,0.9355944739328027,0.9479297306630206,0.9110916309551568,0.034176466265632706
124,0,10,7.250861644744873,0.6143034696899399,0.48149890899658204,0.10144644698730604,0.06,0.65,7,"{'min_impurity_decrease': 0.06, 'max_features': 0.65, 'max_depth': 7}",0.3655798870529613,,,,,,,94,0.9363578377584003,0.8618981966798501,0.8618981966798501,0.9419153311333648,0.9468835940105906,0.9097906312524111,0.03924556349124569
125,0,10,10.898468208312988,4.528796079616466,0.6392713069915772,0.15176242474840312,0.14,0.61,7,"{'min_impurity_decrease': 0.14, 'max_features': 0.61, 'max_depth': 7}",0.3655798870529613,,,,,,,66,0.9363578377584003,0.8618981966798501,0.8618981966798501,0.9419153311333648,0.9468835940105906,0.9097906312524111,0.03924556349124569
126,0,10,11.658452892303467,4.00848827121813,0.6050125122070312,0.17299338467230116,0.11,0.32,20,"{'min_impurity_decrease': 0.11, 'max_features': 0.32, 'max_depth': 20}",0.38665934246908484,,,,,,,80,0.9325053893811664,0.869714280399397,0.869714280399397,0.9355944739328027,0.9479297306630206,0.9110916309551568,0.034176466265632706
127,1,30,9.192137718200684,1.1043094616836562,0.6080304145812988,0.14398890565936495,0.01,0.37,23,"{'min_impurity_decrease': 0.01, 'max_features': 0.37, 'max_depth': 23}",0.6892707690094069,0.9449935356842397,0.9674067807613427,0.6525537178542828,0.6452817657370362,0.7799013138092616,0.14489131818707163,15,0.9480917554838217,0.9287339930980287,0.9032352898596671,0.9575509799781362,0.9175738847361787,0.9310371806311665,0.01976537487049195
128,1,30,10.967005681991576,2.4376684438096268,0.6489595890045166,0.2968877695861142,0.09,0.27,8,"{'min_impurity_decrease': 0.09, 'max_features': 0.27, 'max_depth': 8}",0.6582610774659401,0.9545681839755097,0.9405559479512745,0.8378373225767218,0.5125193323110737,0.780748372856104,0.17085718697162988,12,0.9469378982295649,0.9251464104746516,0.9046965909175064,0.9561936576647473,0.9189255709894006,0.9303800256551742,0.01875495039282969
129,1,30,8.166575002670289,0.585867035576318,0.5289994716644287,0.12251381077777096,0.01,sqrt,,"{'min_impurity_decrease': 0.01, 'max_features': 'sqrt', 'max_depth': None}",0.6892707690094069,0.9449935356842397,0.9674067807613427,0.6525537178542828,0.6452817657370362,0.7799013138092616,0.14489131818707163,15,0.9480917554838217,0.9287339930980287,0.9032352898596671,0.9575509799781362,0.9175738847361787,0.9310371806311665,0.01976537487049195
130,1,30,9.426886892318725,3.860363369267628,0.4450312614440918,0.045716244876571666,0.23,0.26,7,"{'min_impurity_decrease': 0.23, 'max_features': 0.26, 'max_depth': 7}",0.6571031855528705,0.9533353939448297,0.9406155339474559,0.8379135638893728,0.5119639325889026,0.7801863219846863,0.17096390044489085,13,0.9467624267861319,0.9247385938802677,0.9045827850456137,0.9560268186877028,0.9188810051328308,0.9301983259065094,0.018737805817050146
131,1,30,10.153133153915405,2.678173316463595,0.5246749877929687,0.09067483837557215,0.03,0.49,17,"{'min_impurity_decrease': 0.03, 'max_features': 0.49, 'max_depth': 17}",0.6892707690094069,0.9449935356842397,0.9674067807613427,0.6525537178542828,0.6452817657370362,0.7799013138092616,0.14489131818707163,15,0.9480917554838217,0.9287339930980287,0.9032352898596671,0.9575509799781362,0.9175738847361787,0.9310371806311665,0.01976537487049195
132,1,30,10.422806692123412,4.1696228558286625,0.561240816116333,0.25313197020338285,0.2,0.56,6,"{'min_impurity_decrease': 0.2, 'max_features': 0.56, 'max_depth': 6}",0.664798718758865,0.9438627155814054,0.9703565883084544,0.5417179635430114,0.7418058779426506,0.7725083728268775,0.16389902558530486,29,0.948405498839699,0.9297635091513924,0.8976363633447644,0.9570854445243969,0.9148785998226134,0.9295538831365733,0.021667977478950037
133,1,30,9.565091991424561,1.9369260817338099,0.5425162792205811,0.11867882615701834,0.17,0.31,23,"{'min_impurity_decrease': 0.17, 'max_features': 0.31, 'max_depth': 23}",0.658871311983326,0.9550168799393106,0.9421093482980728,0.8423697410601715,0.5121810352158889,0.782109663299354,0.17156761770900725,1,0.9467836047390705,0.9249967869326061,0.9048345451187806,0.9561725150820074,0.9189379112895739,0.9303450726324076,0.018691156332131188
134,1,30,11.310733795166016,2.476479301240764,0.5434937477111816,0.08834169647922625,0.25,0.55,10,"{'min_impurity_decrease': 0.25, 'max_features': 0.55, 'max_depth': 10}",0.6664190275018661,0.9445419300884188,0.9713527361523043,0.5439229058084644,0.735243958938506,0.7722961116979119,0.16372495340807364,32,0.9479470666216776,0.9305100429999141,0.8978355384398126,0.9566244161265928,0.915035249635243,0.9295904627646481,0.02139567533623204
135,1,30,8.623822927474976,1.3764196497140226,0.634212875366211,0.3646695173990045,0.18,0.65,14,"{'min_impurity_decrease': 0.18, 'max_features': 0.65, 'max_depth': 14}",0.6664190275018661,0.9445422946803529,0.9713207676852381,0.5439229058084644,0.735243958938506,0.7722897909228855,0.16371725699712908,33,0.9479686694587606,0.9305111207830983,0.8977846847472866,0.9566244161265928,0.915035261083727,0.929584830439893,0.021414490325482007
136,1,30,7.272101926803589,0.446193323611021,0.4072742938995361,0.027014783750107373,0.16,0.61,20,"{'min_impurity_decrease': 0.16, 'max_features': 0.61, 'max_depth': 20}",0.6664190275018661,0.9445422946803529,0.9713207676852381,0.5439229058084644,0.735243958938506,0.7722897909228855,0.16371725699712908,33,0.9479686694587606,0.9305111207830983,0.8977846847472866,0.9566244161265928,0.915035261083727,0.929584830439893,0.021414490325482007
137,1,30,7.547449064254761,0.6861842641506241,0.43169436454772947,0.05432462224506017,0.01,0.61,12,"{'min_impurity_decrease': 0.01, 'max_features': 0.61, 'max_depth': 12}",0.6664190275018661,0.9445422946803529,0.9713207676852381,0.5439229058084644,0.735243958938506,0.7722897909228855,0.16371725699712908,33,0.9479686694587606,0.9305111207830983,0.8977846847472866,0.9566244161265928,0.915035261083727,0.929584830439893,0.021414490325482007
